Dados de Precipitação Mensal das Estações,,,,,,,,,,,,,,,,,
Estação,Latitude,Longitude,Jan/18,Fev/18,Mar/18,Abr/18,Mai/18,Jun/18,Jul/18,Ago/18,Set/18,Out/18,Nov/18,Dez/18,Região,Rpga,Total
Itagimirim (Estádio Municipal) - 291530401A,-16.089181,-39.615546,,170.2,94.8,,99.96,94.46,54.13,20.79,34.13,38.6,119,161.93,Sul,RPGA do Rio Jequitinhonha,607.07
Itapebi (Jusante) - 54945000,-15.949206,-39.5225,80.5,,142.1,162.4,,,,29.1,,107.5,214,204.6,Sul,RPGA do Rio Jequitinhonha,521.6
Morpará - 46360000,-11.5583,-43.2825,0,,,,,,,0,,150.2,50.6,228.6,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,150.2
Santa Maria da Vitória - ANA,-13.401329,-44.251206,139.8,,,,,,,,,,,,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",139.8
Macaúbas - A454,-13.0389,-42.6172,88.4,127.2,183,20.2,6.6,3.2,,0.4,,50,84.8,147.2,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,479
Santa Rita de Cássia - A415,-11.002768,-44.524965,42.2,176,119.4,61,0.8,0.4,,12.8,,75.4,128.2,168,São Francisco,RPGA do Rio Grande,488
Bom Jesus da Lapa - A418,-13.251094,-43.405365,86.6,174.2,97.4,82.6,0.2,0,,,,,,,São Francisco,RPGA do Rio Carnaíba de Dentro,441
Pilão Arcado - A449,-10.003519,-42.474785,,,,,0,0.2,,0,,46.8,9.4,129.4,São Francisco,RPGA do Lago de Sobradinho,47
Barra - 83179,-11.083333,-43.166667,44.1,137.5,,35.5,0.7,0,0,0,0,75.1,15.4,157.8,São Francisco,RPGA do Rio Grande,292.9
Bom Jesus da Lapa - 83288,-13.251389,-43.405278,86.8,170.2,88.8,74.5,0,0,0,0,0,41.7,92.2,143.4,São Francisco,RPGA do Rio Carnaíba de Dentro,462
Caetité - 83339,-14.066667,-42.483333,77,102.4,78.7,15.8,18,21.8,10.2,10.2,1,34.5,126.9,121.2,São Francisco,RPGA do Rio de Contas,369.6
Carinhanha - 83408,-14.283333,-43.766667,51.4,236.4,151.3,9.1,0,0,0,0,0,0,107.6,250.3,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",448.21
Santa Rita de Cássia - 83076,-11.016667,-44.516667,45.9,189.1,126.7,68.2,0.7,1,0,14.4,0,84.9,138.9,187.1,São Francisco,RPGA do Rio Grande,530.9
Guanambí - A426,-14.208123,-42.749647,,,,,0,1,,0.2,,53.4,130.6,212.6,São Francisco,RPGA do Rio Carnaíba de Dentro,54.6
Caetité - 290520601U,-14.054277,-42.488416,59.4,51.6,,11,,,,,,,,,São Francisco,RPGA do Rio de Contas,122
Paratinga - 292370401U,-12.678908,-43.180266,1.8,0,,0.6,31.2,0,0,0,1,61.6,70.2,242.8,São Francisco,RPGA do Rio Carnaíba de Dentro,96.2
Buritirama - A432,-10.722925,-43.651203,,,,33.6,,0.2,,0,,41.6,,,São Francisco,RPGA do Rio Grande,75.4
Barra - A429,-11.084858,-43.138998,51.2,,,,0.6,0,,0,,23.8,20.6,197.8,São Francisco,RPGA do Rio Grande,75.61
Ibotirama - A439,-12.19306,-43.21342,73.8,141.6,,21.4,4.8,0,,1.8,,57.8,33.8,62.4,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,301.2
Pilão Arcado - 292440501U,-9.97617,-42.538927,123,238.4,,81.6,0,,,,,,,,São Francisco,RPGA do Lago de Sobradinho,443
Macaúbas - 291980101U,-13.079088,-42.694783,96.2,,,,,,,,,,,,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,96.2
Macaúbas - PM-CL-02,-13.07953,-42.6957,,,,,,,,1.8,0,43.8,54.8,109.6,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,45.6
Cotegipe (Faz. Macambira) - 46675000,-11.6106,-44.1567,32.6,156.4,188.8,24.6,,,,0,,138.2,51.6,207.2,São Francisco,RPGA do Rio Grande,540.6
Gentio do Ouro,-11.42951,-42.513484,,,,,,1.4,0.2,0.8,,,,,São Francisco,RPGA dos Rios Verde e Jacaré,2.4
Mansidão (Fz.P. Limpo) - 46870000,-11.236845,-43.950633,,,,,,,,,,,60.2,96.2,São Francisco,RPGA do Rio Grande,0
Santa Maria da Vitória - 45910001,-13.4006,-44.1989,,201.8,88.2,120.8,,,,0,,24.6,129,42.2,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",435.41
Bom Jesus da Lapa - 45480000,-13.2572,-43.435,,,,,,,,,,39,75.8,94.8,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",39
Barra - 46998000,-11.0928,-43.1403,,,,,,,,,,61.6,13.8,171.4,São Francisco,RPGA do Rio Grande,61.6
Mansidão (Boqueirão) - 46902000,-11.345255,-43.826056,,,,,,,,,,165.8,54.4,126.8,São Francisco,RPGA do Rio Grande,165.8
Boquira - PM-PR-05,-12.81037,-42.71849,,,,,,,,,,,64.8,,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,0
Paratinga (Volta da Serra) - CD-CL-02,-12.57591,-43.12782,,,,,,,,,,27.2,221.4,294.2,São Francisco,RPGA do Rio Carnaíba de Dentro,27.2
Boquira - 290410001C,-12.809794,-42.71825,90.4,80.6,62,,14.8,,,,,,,,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,247.8
Guanambi - 291170901C,-14.212194,-42.839166,32.8,,45,,7.6,,,,,,,,São Francisco,RPGA do Rio Carnaíba de Dentro,85.4
Ibitiara - 291300201C,-12.619436,-42.242436,,,,15.4,,,0.6,,0.2,5.6,,,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,21.8
Urandi - 293260601C,-14.774361,-42.643055,14.8,,28.4,0,0,0,0,,,,,,São Francisco,RPGA do Rio Verde Grande,43.2
Ibipitanga - 291250901C,-12.88385,-42.4508,12.2,50.2,4.2,,0.2,,,,,,,,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,66.81
