Dados de Precipitação Mensal das Estações,,,,,,,,,,,,,,,,,
Estação,Latitude,Longitude,Jan/20,Fev/20,Mar/20,Abr/20,Mai/20,Jun/20,Jul/20,Ago/20,Set/20,Out/20,Nov/20,Dez/20,Região,Rpga,Total
Gentio do Ouro,-11.42951,-42.513484,,,,,,,,,4.2,110.2,193.8,13.4,São Francisco,RPGA dos Rios Verde e Jacaré,114.4
Mansidão (Fz.P. Limpo) - 46870000,-11.236845,-43.950633,295.6,91,265.2,,,,,0,2,46.2,154,67.6,São Francisco,RPGA do Rio Grande,700
Santa Maria da Vitória - 45910001,-13.4006,-44.1989,246.4,165.2,172.8,163.6,43.2,0,0,0,0,51.2,182.6,168.2,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",842.41
Caetité - CD-CL-01,-13.96659,-42.60482,321.15,93.8,102.6,55.4,11.4,3.75,0.5,0.75,0,44.25,224.55,34.8,São Francisco,RPGA do Rio Carnaíba de Dentro,633.6
Bom Jesus da Lapa - 45480000,-13.2572,-43.435,219.6,50.2,175.8,96.6,46.6,0,0,0.2,2,32.8,133,18,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",623.81
Barra - 46998000,-11.0928,-43.1403,316.2,125.2,262,167.8,,,,,,,,,São Francisco,RPGA do Rio Grande,871.2
Mansidão (Boqueirão) - 46902000,-11.345255,-43.826056,345.6,119.6,125.8,139.6,2.6,0,2,0.2,0,65,276.2,49.2,São Francisco,RPGA do Rio Grande,800.41
Boquira - PM-PR-05,-12.81037,-42.71849,218.6,,,,,,,,,,,,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,218.6
Paratinga (Volta da Serra) - CD-CL-02,-12.57591,-43.12782,116,111.2,287.8,101.2,5.4,4.8,0,15.2,0.2,43.2,214.4,32,São Francisco,RPGA do Rio Carnaíba de Dentro,685.01
Xique-Xique - PM-CL-05,-10.82519,-42.68914,147.4,93.2,321.2,118.6,0.6,0,0,0,0,23.2,136.4,0,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,704.2
Boquira - 290410001C,-12.809794,-42.71825,63.4,44,,,12,13,0,0,0,35.4,237.2,18.2,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,167.8
Guanambi - 291170901C,-14.212194,-42.839166,242.8,83.4,,,,,,,,,,,São Francisco,RPGA do Rio Carnaíba de Dentro,326.21
Gentio do Ouro (Fazenda Água Quente) - VJ-FR-01,-11.550069,-42.337643,,,,,,,,,,,,0,São Francisco,RPGA dos Rios Verde e Jacaré,0
Ibipitanga - 291250901C,-12.88385,-42.4508,,,,,,,,,,,307.6,,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,0
Licínio de Almeida - 291940501C,-14.688861,-42.503,68.8,8.6,124.6,54.6,27.2,2.2,5.2,1.2,3.2,43.2,37.4,,São Francisco,RPGA do Rio de Contas,338.8
